Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2026-06-22,Marty Supreme,2025,https://boxd.it/eTrls7,4,Yes,Hanno buttato troppa carne sul fuoco. Timothee robbed del oscar. Finale stupendo.,,2026-06-22
