Date,Name,Year,Letterboxd URI
2021-09-06,The Grand Budapest Hotel,2014,https://boxd.it/3ZqO
2021-09-06,The Royal Tenenbaums,2001,https://boxd.it/1YHU
2021-09-20,Gran Torino,2008,https://boxd.it/1Qzy
2021-09-20,Howl's Moving Castle,2004,https://boxd.it/23De
2021-09-20,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY
2021-09-20,The Seventh Seal,1957,https://boxd.it/2ahO
2021-09-20,Forrest Gump,1994,https://boxd.it/728
2021-09-20,Sausage Party,2016,https://boxd.it/6CCe
2021-09-20,Prey,2021,https://boxd.it/wesm
2021-09-20,Ted,2012,https://boxd.it/2pgc
2021-09-20,Tolo Tolo,2020,https://boxd.it/lRIm
2021-09-21,The Truman Show,1998,https://boxd.it/18U8
2021-09-21,Ghostbusters,1984,https://boxd.it/g2w
2021-10-10,Dune,2021,https://boxd.it/fA7G
2022-01-18,Oldboy,2003,https://boxd.it/29R2
2022-01-18,Three Men and a Leg,1997,https://boxd.it/16lg
2022-01-22,Cosmopolis,2012,https://boxd.it/H4O
2022-01-26,The Graduate,1967,https://boxd.it/18Im
2022-03-05,The Batman,2022,https://boxd.it/eDGs
2022-03-05,Rear Window,1954,https://boxd.it/2a6Q
2022-03-05,We All Loved Each Other So Much,1974,https://boxd.it/XjK
2022-03-05,Batman Returns,1992,https://boxd.it/2awa
2022-05-01,Deconstructing Harry,1997,https://boxd.it/26xe
2022-05-03,Dog Day Afternoon,1975,https://boxd.it/29bg
2022-05-04,Rocky,1976,https://boxd.it/28Uk
2022-05-09,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc
2022-05-11,Dirty Harry,1971,https://boxd.it/299E
2022-05-19,Heat,1995,https://boxd.it/2bg8
2022-05-20,Loving Vincent,2017,https://boxd.it/biIQ
2022-05-28,Top Gun: Maverick,2022,https://boxd.it/cjr4
2022-05-28,Love and Death,1975,https://boxd.it/1TeS
2022-06-01,Blazing Saddles,1974,https://boxd.it/1UHQ
2022-06-04,Animal House,1978,https://boxd.it/2062
2022-06-06,Captain Fantastic,2016,https://boxd.it/b2K2
2022-06-09,I Vitelloni,1953,https://boxd.it/1RJE
2022-06-22,Mulholland Drive,2001,https://boxd.it/297o
2022-07-01,Jurassic Park,1993,https://boxd.it/2aA2
2022-07-17,Spider-Man: Homecoming,2017,https://boxd.it/aboM
2022-07-24,Django,1966,https://boxd.it/1Vr0
2022-07-25,Spider-Man: No Way Home,2021,https://boxd.it/nwRw
2022-07-30,The Great Silence,1968,https://boxd.it/1ZlA
2022-08-03,The Searchers,1956,https://boxd.it/25HC
2022-08-20,Chinatown,1974,https://boxd.it/29vU
2022-08-21,Fear and Loathing in Las Vegas,1998,https://boxd.it/27Xs
2022-08-25,Compagni di scuola,1988,https://boxd.it/o9K
2022-08-25,The Darjeeling Limited,2007,https://boxd.it/24as
2022-08-29,Talcum Powder,1982,https://boxd.it/17yU
2022-09-10,Pleasantville,1998,https://boxd.it/26uY
2022-09-10,The Goonies,1985,https://boxd.it/1YVC
2022-09-12,E.T. the Extra-Terrestrial,1982,https://boxd.it/2a1G
2022-09-17,Back to the Future,1985,https://boxd.it/2b8e
2022-09-18,Carnage,2011,https://boxd.it/2peU
2022-10-06,Back to the Future Part II,1989,https://boxd.it/2aYI
2022-10-06,Back to the Future Part III,1990,https://boxd.it/2aTS
2022-11-06,Invasion of the Body Snatchers,1956,https://boxd.it/1TAa
2022-11-06,Barry Lyndon,1975,https://boxd.it/25A2
2022-12-17,The Wild Bunch,1969,https://boxd.it/2a5y
2022-12-19,The Man Who Killed Don Quixote,2018,https://boxd.it/9rkY
2022-12-19,The Marquis of Grillo,1981,https://boxd.it/1h5y
2022-12-24,Avatar: The Way of Water,2022,https://boxd.it/2E2E
2022-12-26,Se7en,1995,https://boxd.it/29zs
2022-12-30,Boogie Nights,1997,https://boxd.it/23um
2023-01-01,Amarcord,1973,https://boxd.it/20NA
2023-01-13,Blue Velvet,1986,https://boxd.it/29BI
2023-01-13,Licorice Pizza,2021,https://boxd.it/qTKY
2023-01-14,The Master,2012,https://boxd.it/2cBG
2023-02-08,The Fabelmans,2022,https://boxd.it/ugoM
2023-02-10,It's a Wonderful Life,1946,https://boxd.it/28xA
2023-02-27,Modern Times,1936,https://boxd.it/25MC
2023-02-27,North by Northwest,1959,https://boxd.it/2aRM
2023-03-02,Young Frankenstein,1974,https://boxd.it/25To
2023-03-18,Akira,1988,https://boxd.it/2b1i
2023-04-08,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8
2023-04-25,A Brighter Tomorrow,2023,https://boxd.it/yQy2
2023-05-01,The Dead Zone,1983,https://boxd.it/1U6g
2023-05-02,Phantom Thread,2017,https://boxd.it/e4uc
